1023002017,医药|中西药品|精神系统,郝智片(巴氯芬片) 10mg*10片*2,首页 > 新药特药 > 神经/精神 > 癫痫 > 郝智片(巴氯芬片),金象大药房,
1023002017,医药|中西药品|精神系统,【维思通】 利培酮片 （1毫克 20片装）-西安杨森制药,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【维思通】 利培酮片 （1毫克 20片装）,818医药网,维思通
1023002017,医药|中西药品|精神系统,【瑞年】 舒必利片 (100片装)-江苏瑞年前进制药,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【瑞年】 舒必利片 (100片装),818医药网,瑞年
1023002017,医药|中西药品|精神系统,【维思通】 利培酮片 （1毫克 20片装）-西安杨森制药,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【维思通】 利培酮片 （1毫克 20片装）,818医药网,维思通
1023002017,医药|中西药品|精神系统,瑞美隆(米氮平片) 30mg*10片,首页 > 新药特药 > 神经/精神 > 抑郁症 > 瑞美隆(米氮平片),金象大药房,
1023002017,医药|中西药品|精神系统,[预订]【启维】 富马酸喹硫平片 （30片装）-湖南洞庭药业,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【启维】 富马酸喹硫平片 （30片装）,818医药网,启维
1023002017,医药|中西药品|精神系统,【欧兰宁】 奥氮平片 （7片装）-江苏豪森药业,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【欧兰宁】 奥氮平片 （7片装）,818医药网,欧兰宁
1023002017,医药|中西药品|精神系统,【舒思】 富马酸喹硫平片 （30片装）-苏州第壹制药,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【舒思】 富马酸喹硫平片 （30片装）,818医药网,舒思
1023002017,医药|中西药品|精神系统,【启维】 富马酸喹硫平片 （30片装）-湖南洞庭药业,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【启维】 富马酸喹硫平片 （30片装）,818医药网,启维
1023002017,医药|中西药品|精神系统,【瑞年】 氯氮平片 (100片装)-江苏瑞年前进制药,818医药网 > 中西药品 > 心理疾病 > 精神分裂,818医药网,瑞年
1023002017,医药|中西药品|精神系统,[预订]【彼迪】 氯氮平片 (100片装)-广州彼迪药业,818医药网 > 中西药品 > 心理疾病 > 精神分裂,818医药网,彼迪
1023002017,医药|中西药品|精神系统,【中南制药】 五氟利多片 (24片装)-湖南中南制药,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【中南制药】 五氟利多片 (24片装),818医药网,
1023002017,医药|中西药品|精神系统,[预订]【恩华】 盐酸硫必利片 （100片装）-江苏恩华药业,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【恩华】 盐酸硫必利片 （100片装）,818医药网,恩华
1023002017,医药|中西药品|精神系统,畅沛(酒石酸伐尼克兰片) 0.5mg*11片和1mg*14片,首页 > 新药特药 > 神经/精神 > 戒烟 > 畅沛(酒石酸伐尼克兰片) 0.5mg*11片和1mg*14片,金象大药房,
1023002017,医药|中西药品|精神系统,尼古丁咀嚼胶(力克雷)-薄荷味+0.1元换购2mg力克雷一盒 2mg*30粒(薄荷味)*2,首页 > 新药特药 > 神经/精神 > 戒烟 > 尼古丁咀嚼胶(力克雷)-薄荷味+0.1元换购2mg力克雷一盒 2mg*30粒(薄荷味)*2,金象大药房,
1023002017,医药|中西药品|精神系统,用于精神分裂症的治疗,首页>药品>精神用药>精神分裂,开心人,
1023002017,医药|中西药品|精神系统,用于治疗精神分裂症,首页>药品>精神用药>精神分裂,开心人,奥派
1023002017,医药|中西药品|精神系统,用于精神分裂症的治疗,首页>药品>精神用药>精神分裂,开心人,
1023002017,医药|中西药品|精神系统,治疗抑郁症,首页>药品>精神用药>抑郁症,开心人,奥思平
1023002017,医药|中西药品|精神系统,赛乐特20盒超值装,首页>药品>精神用药>抑郁症,开心人,中美史克
1023002017,医药|中西药品|精神系统,【舒思】富马酸喹硫平片（30片装） rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【舒思】富马酸喹硫平片（30片装）,12药网,舒思
1023002017,医药|中西药品|精神系统,【光辉】奋乃静片（100片装） rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【光辉】奋乃静片（100片装）,12药网,
1023002017,医药|中西药品|精神系统,【卓夫】利培酮片(20片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【卓夫】利培酮片(20片装),12药网,
1023002017,医药|中西药品|精神系统,【欧兰宁】奥氮平片（7片装） rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【欧兰宁】奥氮平片（7片装）,12药网,
1023002017,医药|中西药品|精神系统,【彼迪】氯氮平片（100片装） rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【彼迪】氯氮平片（100片装）,12药网,彼迪
1023002017,医药|中西药品|精神系统,【博思清】阿立哌唑口腔崩解片（20片装） rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【博思清】阿立哌唑口腔崩解片（20片装）,12药网,博思清
1023002017,医药|中西药品|精神系统,奋乃静片,首页  > 新药特药 > 神经/精神 > 精神药品 > 奋乃静片,金象大药房,
1023002017,医药|中西药品|精神系统,力克雷礼盒装(15mg 贴剂),首页  > 新药特药 > 神经/精神 > 戒烟 > 力克雷礼盒装(15mg 贴剂),金象大药房,
1023002017,医药|中西药品|精神系统,【宁新宝】奋乃静片(100片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【宁新宝】奋乃静片(100片装),12药网,
1023002017,医药|中西药品|精神系统,【舒思】富马酸喹硫平片(30片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【舒思】富马酸喹硫平片(30片装),12药网,
1023002017,医药|中西药品|精神系统,五氟利多片(精神分裂),首页 > 新药特药 > 神经系统 > 精神分裂,北京药品网,
1023002017,医药|中西药品|精神系统,【可同】 利培酮口腔崩解片 （1毫克 30片）-吉林西点药业科技,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【可同】 利培酮口腔崩解片 （1毫克 30片）,818医药网,
1023002017,医药|中西药品|精神系统,【光辉】奋乃静片(100片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【光辉】奋乃静片(100片装),12药网,
1023002017,医药|中西药品|精神系统,泰舒达(吡贝地尔缓释片) 三盒装,首页  > 新药特药 > 神经/精神 > 帕金森 > 泰舒达(吡贝地尔缓释片) 三盒装,金象大药房,
1023002017,医药|中西药品|精神系统,息宁 十盒装,首页  > 新药特药 > 神经/精神 > 帕金森 > 息宁 十盒装,金象大药房,
1023002017,医药|中西药品|精神系统,【宁新宝】奋乃静片(100片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【宁新宝】奋乃静片(100片装),12药网,
1023002017,医药|中西药品|精神系统,[预订]【卓菲】 利培酮片 （1毫克 20片装）-天津药物研究院,818医药网 > 中西药品 > 心理疾病 > 精神分裂 > 【卓菲】 利培酮片 （1毫克 20片装）,818医药网,卓菲
1023002017,医药|中西药品|精神系统,单克 利培酮片 2mg*20片,中西药品 > 神经系统 > 精神障碍 ,七乐康,
1023002017,医药|中西药品|精神系统,【可同】利培酮口腔崩解片(20片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【可同】利培酮口腔崩解片(20片装),12药网,
1023002017,医药|中西药品|精神系统,芮达(精神分裂),首页 > 新药特药 > 神经系统 > 精神分裂 > 芮达 百度提示您，该网站具有： 食品药品监管机构批准 的通过互联网向个人消费者提供药品的资格,北京药品网,
1023002017,医药|中西药品|精神系统,【维思通】利培酮片(20片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【维思通】利培酮片(20片装),12药网,
1023002017,医药|中西药品|精神系统,【齐鲁醒志】利培酮口腔崩解片(20片装) rx,12药网 > 中西药品 > 心理疾病 > 精神分裂 > 【齐鲁醒志】利培酮口腔崩解片(20片装),12药网,
